Date,Price,Open,High,Low
"May 10, 2018",1422.1,1422.1,1422.1,1422.1
"May 09, 2018",1413,1413.5,1413.5,1413.3
"May 08, 2018",1413.8,1413.8,1413.8,1413.8
"May 07, 2018",1414.2,1414.2,1414.2,1414.2
"May 04, 2018",1414.7,1414.7,1414.7,1414.7
"May 03, 2018",1412.4,1412.4,1412.4,1412.4
"May 02, 2018",1405.3,1405.3,1405.3,1405.3
"May 01, 2018",1406.4,1406.4,1406.4,1406.4
"Apr 30, 2018",1419.1,1419.1,1419.1,1419.1
"Apr 27, 2018",1423.6,1423.6,1423.6,1423.6
"Apr 26, 2018",1418,1418,1418,1418
"Apr 25, 2018",1422.9,1422.9,1422.9,1422.9
"Apr 24, 2018",1433.1,1433.1,1433.1,1433.1
"Apr 23, 2018",1424,1424,1424,1424
"Apr 20, 2018",1438.2,1442,1442,1442
"Apr 19, 2018",1448.8,1453,1453,1453
"Apr 18, 2018",1453.5,1460.1,1460.1,1460.1
"Apr 17, 2018",1449.3,1449.3,1449.3,1449.3
"Apr 16, 2018",1450.6,1450.6,1450.6,1450.6
"Apr 13, 2018",1447.9,1447.9,1447.9,1447.9
"Apr 12, 2018",1441.4,1441.4,1441.4,1441.4
"Apr 11, 2018",1460,1460,1460,1460
"Apr 10, 2018",1445.5,1445.5,1445.5,1445.5
"Apr 09, 2018",1439.6,1439.6,1439.6,1439.6
"Apr 06, 2018",1435.9,1435.9,1435.9,1435.9
"Apr 05, 2018",1428.1,1428.1,1428.1,1428.1
"Apr 04, 2018",1439.7,1439.7,1439.7,1439.7
"Apr 03, 2018",1436.5,1436.5,1436.5,1436.5
"Apr 02, 2018",1445.8,1445.8,1445.8,1445.8
"Mar 29, 2018",1426,1426,1426,1426
"Mar 28, 2018",1428.9,1428.9,1428.9,1428.9
"Mar 27, 2018",1447.8,1447.8,1447.8,1447.8
"Mar 26, 2018",1461,1461,1461,1461
"Mar 23, 2018",1455,1455,1455,1455
"Mar 22, 2018",1432.2,1432.2,1432.2,1432.2
"Mar 21, 2018",1426.6,1426.6,1426.6,1426.6
"Mar 20, 2018",1416.2,1416.2,1416.2,1416.2
"Mar 19, 2018",1421.7,1421.7,1421.7,1421.7
"Mar 16, 2018",1416.3,1416.3,1416.3,1416.3
"Mar 15, 2018",1421.7,1421.7,1421.7,1421.7
"Mar 14, 2018",1429.7,1429.7,1429.7,1429.7
"Mar 13, 2018",1431.4,1433.4,1433.4,1433.4
"Mar 12, 2018",1424.8,1424.8,1424.8,1424.8
"Mar 09, 2018",1428,1428,1428,1428
"Mar 08, 2018",1423.7,1423.7,1423.7,1423.7
"Mar 07, 2018",1427.9,1427.9,1427.9,1427.9
"Mar 06, 2018",1435.9,1435.9,1435.9,1435.9
"Mar 05, 2018",1420.5,1420.5,1420.5,1420.5
"Mar 02, 2018",1424.2,1424.2,1424.2,1424.2
"Mar 01, 2018",1406,1406,1406,1406
"Feb 28, 2018",1419.2,1419.2,1419.2,1419.2
"Feb 27, 2018",1419.6,1419.6,1419.6,1419.6
