_id,time,high,low,open,close
5f5c943ba9115d187c3c8d65,1527033600,8031.63,7460.66,7992.75,7505.77
5f5c943ba9115d187c3c8d66,1527120000,7729.48,7283.77,7505.77,7584.74
5f5c943ba9115d187c3c8d67,1527206400,7652.37,7347.96,7584.78,7475.36
5f5c943ba9115d187c3c8d68,1527292800,7626.69,7314.71,7475.36,7355.06
5f5c943ba9115d187c3c8d69,1527379200,7420.07,7256.67,7355.06,7362.23
5f5c943ba9115d187c3c8d6a,1527465600,7455.55,7092.91,7362.23,7118.88
5f5c943ba9115d187c3c8d6b,1527552000,7533.03,7069.01,7118.88,7474.75
5f5c943ba9115d187c3c8d6c,1527638400,7571.08,7295.78,7474.75,7393.02
5f5c943ba9115d187c3c8d6d,1527724800,7608.87,7349.52,7393.02,7502.15
5f5c943ba9115d187c3c8d6e,1527811200,7614.66,7370.27,7501.74,7530.55
5f5c943ba9115d187c3c8d6f,1527897600,7697.34,7467.79,7530.55,7643.26
5f5c943ba9115d187c3c8d70,1527984000,7774.96,7606.76,7643.26,7719.75
5f5c943ba9115d187c3c8d71,1528070400,7760.73,7469.21,7719.73,7503.2
5f5c943ba9115d187c3c8d72,1528156800,7672.7,7394.97,7503.32,7629.4
5f5c943ba9115d187c3c8d73,1528243200,7701.35,7504.98,7629.4,7661.79
5f5c943ba9115d187c3c8d74,1528329600,7755.92,7651.13,7661.79,7700.11
5f5c943ba9115d187c3c8d75,1528416000,7709.61,7559.5,7700.4,7627.52
5f5c943ba9115d187c3c8d76,1528502400,7691.74,7495.72,7627.56,7513.69
5f5c943ba9115d187c3c8d77,1528588800,7514.04,6661.98,7513.76,6773.72
5f5c943ba9115d187c3c8d78,1528675200,6913.85,6652.89,6773.72,6887.37
5f5c943ba9115d187c3c8d79,1528761600,6888.33,6462.61,6887.43,6556.94
5f5c943ba9115d187c3c8d7a,1528848000,6623,6140.63,6556.94,6310.43
5f5c943ba9115d187c3c8d7b,1528934400,6719.44,6286.23,6310.43,6643.26
5f5c943ba9115d187c3c8d7c,1529020800,6667.23,6380.69,6643.63,6396.71
5f5c943ba9115d187c3c8d7d,1529107200,6569.15,6345.99,6396.71,6503.1
5f5c943ba9115d187c3c8d7e,1529193600,6585.77,6446.38,6503.1,6457.78
5f5c943ba9115d187c3c8d7f,1529280000,6802.03,6401.41,6457.78,6714.82
5f5c943ba9115d187c3c8d80,1529366400,6839.6,6672.2,6714.56,6741.28
5f5c943ba9115d187c3c8d81,1529452800,6817.9,6569.96,6741.28,6761.27
5f5c943ba9115d187c3c8d82,1529539200,6790.08,6687.66,6761.27,6720.64
5f5c943ba9115d187c3c8d83,1529625600,6731.51,5941.32,6720.64,6051.47
5f5c943ba9115d187c3c8d84,1529712000,6257.88,6033.2,6051.47,6166.54
5f5c943ba9115d187c3c8d85,1529798400,6254.02,5782.13,6166.36,6157.78
5f5c943ba9115d187c3c8d86,1529884800,6344.45,6095.25,6157.78,6260.35
5f5c943ba9115d187c3c8d87,1529971200,6286.36,6067.49,6260.4,6088.39
5f5c943ba9115d187c3c8d88,1530057600,6192.11,6021.69,6092.26,6141.57
5f5c943ba9115d187c3c8d89,1530144000,6172.23,5844.26,6141.57,5871.28
5f5c943ba9115d187c3c8d8a,1530230400,6286.67,5813.02,5870.81,6203.8
5f5c943ba9115d187c3c8d8b,1530316800,6503.33,6194.51,6203.81,6385.38
5f5c943ba9115d187c3c8d8c,1530403200,6429.5,6262.72,6385.43,6339.04
5f5c943ba9115d187c3c8d8d,1530489600,6673.71,5537.86,6342.69,6615.66
5f5c943ba9115d187c3c8d8e,1530576000,6670.3,6473.48,6616.6,6509.58
5f5c943ba9115d187c3c8d8f,1530662400,6777.97,6411.13,6508.43,6590.06
5f5c943ba9115d187c3c8d90,1530748800,6691.32,6448.23,6589.77,6534.81
5f5c943ba9115d187c3c8d91,1530835200,6633.44,6458.14,6534.81,6602.02
5f5c943ba9115d187c3c8d92,1530921600,6814.42,6518.23,6602.03,6758.08
5f5c943ba9115d187c3c8d93,1531008000,6782.85,6684.15,6758.08,6707.38
5f5c943ba9115d187c3c8d94,1531094400,6803.1,6625.58,6707.46,6668.84
5f5c943ba9115d187c3c8d95,1531180800,6683.61,6277.23,6668.84,6306.85
5f5c943ba9115d187c3c8d96,1531267200,6405.59,6293.68,6306.87,6394.36
5f5c943ba9115d187c3c8d97,1531353600,6394.93,6084,6394.36,6253.6
5f5c943ba9115d187c3c8d98,1531440000,6349.21,6131.54,6253.66,6229.83
5f5c943ba9115d187c3c8d99,1531526400,6332.46,6190.18,6229.61,6268.75
5f5c943ba9115d187c3c8d9a,1531612800,6401.5,6245.75,6268.32,6364.26
5f5c943ba9115d187c3c8d9b,1531699200,6761.84,6349.83,6364.26,6740.55
5f5c943ba9115d187c3c8d9c,1531785600,7476.24,6677.56,6740.54,7326.7
5f5c943ba9115d187c3c8d9d,1531872000,7590.65,7253.71,7326.76,7383.39
5f5c943ba9115d187c3c8d9e,1531958400,7563.7,7289.9,7383.39,7477.5
5f5c943ba9115d187c3c8d9f,1532044800,7676.55,7279.34,7477.1,7333.93
5f5c943ba9115d187c3c8da0,1532131200,7453.07,7220.37,7333.93,7405.4
5f5c943ba9115d187c3c8da1,1532217600,7569.28,7345.25,7405.4,7398.64
5f5c943ba9115d187c3c8da2,1532304000,7798.59,7376.66,7398.64,7718
5f5c943ba9115d187c3c8da3,1532390400,8485.71,7692.16,7718,8395.82
5f5c943ba9115d187c3c8da4,1532476800,8481.11,8061.07,8395.81,8170.23
5f5c943ba9115d187c3c8da5,1532563200,8302.24,7862.67,8170.37,7937.25
5f5c943ba9115d187c3c8da6,1532649600,8278.01,7806.25,7937.1,8182.89
5f5c943ba9115d187c3c8da7,1532736000,8238.04,8070.04,8182.88,8230.87
5f5c943ba9115d187c3c8da8,1532822400,8291.55,8123.53,8230.82,8216.78
5f5c943ba9115d187c3c8da9,1532908800,8273.61,7867.44,8216.7,8176.06
5f5c943ba9115d187c3c8daa,1532995200,8176.27,7663.7,8176.08,7735.3
5f5c943ba9115d187c3c8dab,1533081600,7760.74,7449.31,7736.25,7610.9
5f5c943ba9115d187c3c8dac,1533168000,7713.32,7470.86,7610.9,7542.34
5f5c943ba9115d187c3c8dad,1533254400,7542.49,7296.76,7542.34,7417.6
5f5c943ba9115d187c3c8dae,1533340800,7490.89,6940.15,7417.6,7017.89
5f5c943ba9115d187c3c8daf,1533427200,7092.53,6898.31,7017.89,7042.39
5f5c943ba9115d187c3c8db0,1533513600,7160.4,6854.79,7042.57,6945.78
5f5c943ba9115d187c3c8db1,1533600000,7150.86,6685.02,6945.77,6723.21
5f5c943ba9115d187c3c8db2,1533686400,6723.99,6133.03,6723.29,6285.02
5f5c943ba9115d187c3c8db3,1533772800,6631.23,6195.02,6285.06,6543.24
5f5c943ba9115d187c3c8db4,1533859200,6582.14,6025.91,6543.25,6153.41
5f5c943ba9115d187c3c8db5,1533945600,6488.55,6014.26,6152.95,6242.54
5f5c943ba9115d187c3c8db6,1534032000,6483.39,6176.89,6242.53,6322.92
5f5c943ba9115d187c3c8db7,1534118400,6545.02,6157.03,6322.41,6263.2
5f5c943ba9115d187c3c8db8,1534204800,6266.5,5891.87,6263.2,6199.6
5f5c943ba9115d187c3c8db9,1534291200,6620.07,6193.63,6199.63,6274.22
5f5c943ba9115d187c3c8dba,1534377600,6478.07,6217.33,6274.22,6323.81
5f5c943ba9115d187c3c8dbb,1534464000,6594.72,6300.45,6323.81,6591.16
5f5c943ba9115d187c3c8dbc,1534550400,6622.16,6322.44,6591.18,6405.71
5f5c943ba9115d187c3c8dbd,1534636800,6560.88,6330.56,6405.74,6502.18
5f5c943ba9115d187c3c8dbe,1534723200,6537.54,6248.39,6502.24,6269.9
5f5c943ba9115d187c3c8dbf,1534809600,6506.69,6259.81,6270.09,6491.11
5f5c943ba9115d187c3c8dc0,1534896000,6890.79,6264.34,6491.09,6366.13
5f5c943ba9115d187c3c8dc1,1534982400,6575.28,6356.96,6366.14,6538.95
5f5c943ba9115d187c3c8dc2,1535068800,6736.83,6481.76,6539.13,6708.96
5f5c943ba9115d187c3c8dc3,1535155200,6808.89,6684.19,6708.94,6749.56
5f5c943ba9115d187c3c8dc4,1535241600,6793.17,6588.48,6749.71,6720.6
5f5c943ba9115d187c3c8dc5,1535328000,6944.21,6674.84,6720.6,6915.73
5f5c943ba9115d187c3c8dc6,1535414400,7136.71,6877.2,6915.92,7091.38
5f5c943ba9115d187c3c8dc7,1535500800,7137.47,6944.76,7091.38,7052
5f5c943ba9115d187c3c8dc8,1535587200,7072.64,6818.69,7051.61,6998.76
5f5c943ba9115d187c3c8dc9,1535673600,7096.73,6903.08,6998.76,7026.96
5f5c943ba9115d187c3c8dca,1535760000,7272.03,7025.58,7026.96,7203.46
5f5c943ba9115d187c3c8dcb,1535846400,7384.38,7144.71,7203.46,7301.26
5f5c943ba9115d187c3c8dcc,1535932800,7350.58,7204.89,7301.25,7270.05
5f5c943ba9115d187c3c8dcd,1536019200,7417.65,7246.76,7270.05,7369.86
5f5c943ba9115d187c3c8dce,1536105600,7401.43,6694.06,7369.89,6705.03
5f5c943ba9115d187c3c8dcf,1536192000,6727.19,6295.11,6705.06,6515.42
5f5c943ba9115d187c3c8dd0,1536278400,6549.39,6345.48,6515.42,6411.78
5f5c943ba9115d187c3c8dd1,1536364800,6480.57,6134.76,6413.12,6200.16
5f5c943ba9115d187c3c8dd2,1536451200,6451.25,6161.83,6200.23,6249.07
5f5c943ba9115d187c3c8dd3,1536537600,6371.42,6247.64,6249.07,6324.43
5f5c943ba9115d187c3c8dd4,1536624000,6415.51,6199.19,6324.43,6295.54
5f5c943ba9115d187c3c8dd5,1536710400,6357.89,6208.28,6295.54,6337.11
5f5c943ba9115d187c3c8dd6,1536796800,6534.89,6337.08,6337.08,6492
5f5c943ba9115d187c3c8dd7,1536883200,6591.59,6393.84,6492.17,6486.01
5f5c943ba9115d187c3c8dd8,1536969600,6573.19,6473.47,6485.39,6522.08
5f5c943ba9115d187c3c8dd9,1537056000,6525.05,6404.31,6522.68,6502.44
5f5c943ba9115d187c3c8dda,1537142400,6538.82,6216.83,6502.44,6261.48
5f5c943ba9115d187c3c8ddb,1537228800,6393.39,6238.25,6261.33,6346.44
5f5c943ba9115d187c3c8ddc,1537315200,6522.9,6131.02,6346.44,6398.8
5f5c943ba9115d187c3c8ddd,1537401600,6551.93,6361.33,6398.83,6505.9
5f5c943ba9115d187c3c8dde,1537488000,6785.22,6501.01,6505.97,6762.06
5f5c943ba9115d187c3c8ddf,1537574400,6834.49,6633.01,6762.07,6716.6
5f5c943ba9115d187c3c8de0,1537660800,6768.56,6663.9,6716.6,6702.7
5f5c943ba9115d187c3c8de1,1537747200,6717.6,6557.82,6702.73,6583.53
5f5c943ba9115d187c3c8de2,1537833600,6583.54,6333.21,6583.53,6437.74
5f5c943ba9115d187c3c8de3,1537920000,6543.92,6383.16,6437.74,6462.6
5f5c943ba9115d187c3c8de4,1538006400,6733.94,6434.76,6462.6,6686.13
5f5c943ba9115d187c3c8de5,1538092800,6806.1,6545.41,6686.13,6635.38
5f5c943ba9115d187c3c8de6,1538179200,6635.42,6474.23,6635.4,6603.75
5f5c943ba9115d187c3c8de7,1538265600,6741.96,6543.68,6603.75,6623.71
5f5c943ba9115d187c3c8de8,1538352000,6662.6,6510.54,6623.82,6594.98
5f5c943ba9115d187c3c8de9,1538438400,6618.95,6478.04,6594.98,6525.47
5f5c943ba9115d187c3c8dea,1538524800,6537.07,6428.98,6525.46,6492.26
5f5c943ba9115d187c3c8deb,1538611200,6622.32,6486.86,6492.61,6579.79
5f5c943ba9115d187c3c8dec,1538697600,6683.55,6546.98,6580,6632.87
5f5c943ba9115d187c3c8ded,1538784000,6637.08,6563.25,6632.88,6589.94
5f5c943ba9115d187c3c8dee,1538870400,6622.49,6535.02,6589.94,6601.15
5f5c943ba9115d187c3c8def,1538956800,6698.31,6565.01,6601.46,6650.07
5f5c943ba9115d187c3c8df0,1539043200,6657,6589.39,6650.07,6631.79
5f5c943ba9115d187c3c8df1,1539129600,6633.22,6487.86,6631.79,6581.07
5f5c943ba9115d187c3c8df2,1539216000,6581.59,6171.95,6581.07,6209.47
5f5c943ba9115d187c3c8df3,1539302400,6296.56,6173.86,6209.47,6250.85
5f5c943ba9115d187c3c8df4,1539388800,6280.73,6238.92,6252.1,6267.27
5f5c943ba9115d187c3c8df5,1539475200,6346.56,6247.17,6267.27,6277.73
5f5c943ba9115d187c3c8df6,1539561600,7234.83,6244.77,6277.73,6612.36
5f5c943ba9115d187c3c8df7,1539648000,6724.91,6545.54,6612.69,6583.05
5f5c943ba9115d187c3c8df8,1539734400,6589.2,6511.6,6583.05,6574.52
5f5c943ba9115d187c3c8df9,1539820800,6616.27,6445.05,6576.4,6488.72
5f5c943ba9115d187c3c8dfa,1539907200,6503.09,6449.36,6489.37,6469.28
5f5c943ba9115d187c3c8dfb,1539993600,6645.2,6395.45,6469.28,6490.56
5f5c943ba9115d187c3c8dfc,1540080000,6557.39,6474.47,6490.6,6509.87
5f5c943ba9115d187c3c8dfd,1540166400,6531.23,6460.38,6509.87,6483.23
5f5c943ba9115d187c3c8dfe,1540252800,6496.2,6438.99,6484.32,6470.22
5f5c943ba9115d187c3c8dff,1540339200,6538.35,6465.73,6470.63,6476.25
5f5c943ba9115d187c3c8e00,1540425600,6497.9,6432.3,6476.52,6462.77
5f5c943ba9115d187c3c8e01,1540512000,6514,6441.81,6462.77,6457.21
5f5c943ba9115d187c3c8e02,1540598400,6479,6445.95,6457.21,6470.17
5f5c943ba9115d187c3c8e03,1540684800,6483.24,6444.74,6470.17,6470.74
5f5c943ba9115d187c3c8e04,1540771200,6483.39,6282.58,6470.74,6313.91
5f5c943ba9115d187c3c8e05,1540857600,6340.68,6286.3,6314.38,6309.11
5f5c943ba9115d187c3c8e06,1540944000,6391.25,6241.49,6309.11,6342.61
5f5c943ba9115d187c3c8e07,1541030400,6402.59,6322.6,6342.81,6381.3
5f5c943ba9115d187c3c8e08,1541116800,6420.93,6371.57,6381.3,6394.66
5f5c943ba9115d187c3c8e09,1541203200,6398.09,6336.96,6394.65,6376.32
5f5c943ba9115d187c3c8e0a,1541289600,6498.16,6351.92,6376.55,6467.05
5f5c943ba9115d187c3c8e0b,1541376000,6475.8,6406.69,6467.05,6433.74
5f5c943ba9115d187c3c8e0c,1541462400,6482.81,6412.56,6433.53,6479.72
5f5c943ba9115d187c3c8e0d,1541548800,6562.79,6476.59,6479.72,6529.68
5f5c943ba9115d187c3c8e0e,1541635200,6542.42,6438.27,6530.94,6446.06
5f5c943ba9115d187c3c8e0f,1541721600,6457.97,6352.45,6446.06,6377.99
5f5c943ba9115d187c3c8e10,1541808000,6419.92,6376.17,6377.99,6396.37
5f5c943ba9115d187c3c8e11,1541894400,6414.18,6326.38,6396.39,6408.18
5f5c943ba9115d187c3c8e12,1541980800,6435.41,6350.87,6408.18,6375.08
5f5c943ba9115d187c3c8e13,1542067200,6389.43,6315.58,6375.08,6339.17
5f5c943ba9115d187c3c8e14,1542153600,6375.7,5469.93,6339.17,5741.47
5f5c943ba9115d187c3c8e15,1542240000,5767.06,5300.75,5740.51,5647.5
5f5c943ba9115d187c3c8e16,1542326400,5676.54,5487.87,5647.5,5586.27
5f5c943ba9115d187c3c8e17,1542412800,5602.01,5524.7,5586.97,5568.94
5f5c943ba9115d187c3c8e18,1542499200,5701.35,5567.95,5567.95,5615.26
5f5c943ba9115d187c3c8e19,1542585600,5615.98,4757.01,5615.26,4809.62
5f5c943ba9115d187c3c8e1a,1542672000,4953.56,4168.25,4809.62,4441.81
5f5c943ba9115d187c3c8e1b,1542758400,4689.55,4315.58,4441.81,4593.04
5f5c943ba9115d187c3c8e1c,1542844800,4640.72,4297.21,4593.04,4320.68
5f5c943ba9115d187c3c8e1d,1542931200,4419.48,4157.19,4320.68,4343.42
5f5c943ba9115d187c3c8e1e,1543017600,4432,3741.2,4343.42,3854.11
5f5c943ba9115d187c3c8e1f,1543104000,4165.93,3550.04,3854.11,4004.15
5f5c943ba9115d187c3c8e20,1543190400,4124.7,3598.81,4004.46,3784.59
5f5c943ba9115d187c3c8e21,1543276800,3878.9,3613.11,3784.77,3822.99
5f5c943ba9115d187c3c8e22,1543363200,4398.57,3822.94,3822.99,4263.55
5f5c943ba9115d187c3c8e23,1543449600,4444.39,4130.68,4263.52,4286.69
5f5c943ba9115d187c3c8e24,1543536000,4331.07,3916.3,4286.85,4009.67
5f5c943ba9115d187c3c8e25,1543622400,4309.65,3942.62,4009.67,4197.46
5f5c943ba9115d187c3c8e26,1543708800,4318.79,4077.67,4197.7,4143.86
5f5c943ba9115d187c3c8e27,1543795200,4159.01,3795.18,4143.86,3871.41
5f5c943ba9115d187c3c8e28,1543881600,4082.68,3770.92,3871.41,3948.44
5f5c943ba9115d187c3c8e29,1543968000,3961.8,3719.19,3948.44,3737.53
5f5c943ba9115d187c3c8e2a,1544054400,3883.43,3467.92,3737.53,3485.18
5f5c943ba9115d187c3c8e2b,1544140800,3576.11,3248,3485.18,3420.57
5f5c943ba9115d187c3c8e2c,1544227200,3602.49,3295.21,3420.57,3461.07
5f5c943ba9115d187c3c8e2d,1544313600,3718.58,3436.5,3461.07,3592.84
5f5c943ba9115d187c3c8e2e,1544400000,3645.49,3416.77,3592.84,3467.16
5f5c943ba9115d187c3c8e2f,1544486400,3483.58,3348.98,3467.16,3401.02
5f5c943ba9115d187c3c8e30,1544572800,3545.37,3380.48,3401.02,3485.59
5f5c943ba9115d187c3c8e31,1544659200,3493.76,3272.81,3485.59,3305.11
5f5c943ba9115d187c3c8e32,1544745600,3333.24,3180.97,3305.11,3235.48
5f5c943ba9115d187c3c8e33,1544832000,3271.76,3169.53,3235.48,3232.51
5f5c943ba9115d187c3c8e34,1544918400,3319.83,3227.4,3232.51,3255.37
5f5c943ba9115d187c3c8e35,1545004800,3639.65,3239.06,3255.37,3548.19
5f5c943ba9115d187c3c8e36,1545091200,3727.99,3481.46,3548.19,3715.85
5f5c943ba9115d187c3c8e37,1545177600,3969.7,3693.57,3715.85,3736.54
5f5c943ba9115d187c3c8e38,1545264000,4225.52,3712.82,3736.54,4137.66
5f5c943ba9115d187c3c8e39,1545350400,4247.71,3831.2,4137.66,3898.81
5f5c943ba9115d187c3c8e3a,1545436800,4060.34,3849.23,3898.81,4045.24
5f5c943ba9115d187c3c8e3b,1545523200,4117.65,3972.39,4045.24,4007.63
5f5c943ba9115d187c3c8e3c,1545609600,4303.37,4006.6,4007.63,4081.95
5f5c943ba9115d187c3c8e3d,1545696000,4094.61,3734.85,4081.95,3834.73
5f5c943ba9115d187c3c8e3e,1545782400,3923.93,3746.86,3834.73,3848.78
5f5c943ba9115d187c3c8e3f,1545868800,3888.92,3622.39,3848.78,3646.09
5f5c943ba9115d187c3c8e40,1545955200,4007.71,3628.43,3646.09,3947.86
5f5c943ba9115d187c3c8e41,1546041600,4004.14,3774.38,3947.86,3797.06
5f5c943ba9115d187c3c8e42,1546128000,3925.18,3760.8,3797.06,3896.21
5f5c943ba9115d187c3c8e43,1546214400,3904.28,3701.48,3896.21,3747.39
5f5c943ba9115d187c3c8e44,1546300800,3938.75,3696.94,3747.39,3880.15
5f5c943ba9115d187c3c8e45,1546387200,3989.59,3826.29,3880.15,3961.01
5f5c943ba9115d187c3c8e46,1546473600,3965.52,3778.76,3961.01,3835.86
5f5c943ba9115d187c3c8e47,1546560000,3901.65,3783.88,3835.86,3874.06
5f5c943ba9115d187c3c8e48,1546646400,3926.92,3841.13,3874.06,3855.39
5f5c943ba9115d187c3c8e49,1546732800,4145.16,3829.09,3855.39,4102.85
5f5c943ba9115d187c3c8e4a,1546819200,4132.62,4001.35,4102.85,4050.4
5f5c943ba9115d187c3c8e4b,1546905600,4156.16,3990.34,4050.4,4040.75
5f5c943ba9115d187c3c8e4c,1546992000,4092.91,4013,4040.75,4048.34
5f5c943ba9115d187c3c8e4d,1547078400,4085.09,3631.07,4048.34,3668.15
5f5c943ba9115d187c3c8e4e,1547164800,3729.69,3616.41,3668.15,3669.2
5f5c943ba9115d187c3c8e4f,1547251200,3692.12,3611.2,3669.2,3664.38
5f5c943ba9115d187c3c8e50,1547337600,3675.2,3528.24,3664.38,3551.24
5f5c943ba9115d187c3c8e51,1547424000,3748.88,3544.53,3551.24,3703.9
5f5c943ba9115d187c3c8e52,1547510400,3724.3,3590.49,3703.9,3621.24
5f5c943ba9115d187c3c8e53,1547596800,3704.37,3611.38,3621.24,3643.99
5f5c943ba9115d187c3c8e54,1547683200,3695.28,3586.92,3643.99,3685.3
5f5c943ba9115d187c3c8e55,1547769600,3685.39,3620.44,3685.3,3648.05
5f5c943ba9115d187c3c8e56,1547856000,3799.62,3643.01,3648.05,3729.78
5f5c943ba9115d187c3c8e57,1547942400,3754.65,3529.25,3729.78,3567.73
5f5c943ba9115d187c3c8e58,1548028800,3599.83,3535.19,3567.73,3571.92
5f5c943ba9115d187c3c8e59,1548115200,3635.69,3473.77,3571.92,3602.04
5f5c943ba9115d187c3c8e5a,1548201600,3631.15,3543.96,3602.04,3572.05
5f5c943ba9115d187c3c8e5b,1548288000,3616.33,3546.5,3572.05,3598.52
5f5c943ba9115d187c3c8e5c,1548374400,3607.43,3539.41,3598.52,3582.89
5f5c943ba9115d187c3c8e5d,1548460800,3676.4,3578.62,3582.89,3596.5
5f5c943ba9115d187c3c8e5e,1548547200,3605.99,3511.29,3596.5,3565.08
5f5c943ba9115d187c3c8e5f,1548633600,3567.56,3402.56,3565.08,3453.42
5f5c943ba9115d187c3c8e60,1548720000,3463.2,3369.19,3453.42,3418.25
5f5c943ba9115d187c3c8e61,1548806400,3488.91,3395.94,3418.25,3467.21
5f5c943ba9115d187c3c8e62,1548892800,3499.78,3422.83,3467.21,3434.13
5f5c943ba9115d187c3c8e63,1548979200,3478.55,3398.96,3434.13,3461.63
5f5c943ba9115d187c3c8e64,1549065600,3519.14,3441.21,3461.63,3508.68
5f5c943ba9115d187c3c8e65,1549152000,3514.43,3424.42,3508.68,3449.62
5f5c943ba9115d187c3c8e66,1549238400,3470.8,3429.21,3449.62,3431.24
5f5c943ba9115d187c3c8e67,1549324800,3447.88,3415.67,3431.24,3447.66
5f5c943ba9115d187c3c8e68,1549411200,3459.33,3362.24,3447.66,3394.89
5f5c943ba9115d187c3c8e69,1549497600,3406.54,3369.1,3394.89,3375.33
5f5c943ba9115d187c3c8e6a,1549584000,3735.1,3363.32,3375.33,3660.03
5f5c943ba9115d187c3c8e6b,1549670400,3673.71,3616.11,3660.03,3652.26
5f5c943ba9115d187c3c8e6c,1549756800,3689.32,3611.46,3652.26,3685.14
5f5c943ba9115d187c3c8e6d,1549843200,3688.59,3608.18,3685.14,3611.34
5f5c943ba9115d187c3c8e6e,1549929600,3648.67,3574.22,3611.34,3617.41
5f5c943ba9115d187c3c8e6f,1550016000,3655.89,3590.01,3617.41,3605.87
5f5c943ba9115d187c3c8e70,1550102400,3619.7,3567.39,3605.87,3588.72
5f5c943ba9115d187c3c8e71,1550188800,3640.65,3575.95,3588.72,3593.49
5f5c943ba9115d187c3c8e72,1550275200,3639.75,3592.04,3593.49,3617.24
5f5c943ba9115d187c3c8e73,1550361600,3706.17,3608.18,3617.24,3670.92
5f5c943ba9115d187c3c8e74,1550448000,3952.44,3661.42,3670.92,3912.57
5f5c943ba9115d187c3c8e75,1550534400,4010.91,3882.52,3912.57,3924.24
5f5c943ba9115d187c3c8e76,1550620800,3992.31,3898.91,3924.24,3974.05
5f5c943ba9115d187c3c8e77,1550707200,4026.54,3900.28,3974.05,3937.04
5f5c943ba9115d187c3c8e78,1550793600,3996.15,3917.66,3937.04,3983.53
5f5c943ba9115d187c3c8e79,1550880000,4192.39,3948.48,3983.53,4149.09
5f5c943ba9115d187c3c8e7a,1550966400,4221.62,3755.38,4149.09,3771.62
5f5c943ba9115d187c3c8e7b,1551052800,3885.06,3771.53,3771.62,3845.51
5f5c943ba9115d187c3c8e7c,1551139200,3852.66,3791.9,3845.51,3817.88
5f5c943ba9115d187c3c8e7d,1551225600,3851.84,3699.53,3817.88,3830.72
5f5c943ba9115d187c3c8e7e,1551312000,3909.86,3798,3830.72,3823.37
5f5c943ba9115d187c3c8e7f,1551398400,3866.12,3822.67,3823.37,3831.48
5f5c943ba9115d187c3c8e80,1551484800,3846.38,3790.74,3831.48,3842.94
5f5c943ba9115d187c3c8e81,1551571200,3853.28,3788.04,3842.94,3812.31
5f5c943ba9115d187c3c8e82,1551657600,3831.01,3705.14,3812.31,3731.28
5f5c943ba9115d187c3c8e83,1551744000,3893.52,3720.49,3731.28,3874.18
5f5c943ba9115d187c3c8e84,1551830400,3916.29,3839.39,3874.18,3874.98
5f5c943ba9115d187c3c8e85,1551916800,3911.76,3853.2,3874.98,3882.61
5f5c943ba9115d187c3c8e86,1552003200,3932.02,3804.98,3882.61,3868.02
5f5c943ba9115d187c3c8e87,1552089600,3975.25,3860.66,3868.02,3947.74
5f5c943ba9115d187c3c8e88,1552176000,3948.21,3897.82,3947.74,3929.84
5f5c943ba9115d187c3c8e89,1552262400,3941.99,3849.45,3929.84,3874.89
5f5c943ba9115d187c3c8e8a,1552348800,3904.7,3827.23,3874.89,3888.57
5f5c943ba9115d187c3c8e8b,1552435200,3898.25,3853.06,3888.57,3878.44
5f5c943ba9115d187c3c8e8c,1552521600,3922.21,3825.03,3878.44,3881.44
5f5c943ba9115d187c3c8e8d,1552608000,3935.1,3876.17,3881.44,3927.08
5f5c943ba9115d187c3c8e8e,1552694400,4069.11,3924.98,3927.08,4027.01
5f5c943ba9115d187c3c8e8f,1552780800,4030.38,3970.97,4027.01,3998
5f5c943ba9115d187c3c8e90,1552867200,4038.99,3964.31,3998,3988.85
5f5c943ba9115d187c3c8e91,1552953600,4032.04,3972.47,3988.85,4024.14
5f5c943ba9115d187c3c8e92,1553040000,4064.95,3995.49,4024.14,4056.75
5f5c943ba9115d187c3c8e93,1553126400,4082.29,3953.53,4056.75,3996.93
5f5c943ba9115d187c3c8e94,1553212800,4018.21,3984,3996.93,4000.84
5f5c943ba9115d187c3c8e95,1553299200,4019.36,3982.47,4000.84,4007.21
5f5c943ba9115d187c3c8e96,1553385600,4010.3,3970.35,4007.21,3994.11
5f5c943ba9115d187c3c8e97,1553472000,4005.29,3887.68,3994.11,3924.55
5f5c943ba9115d187c3c8e98,1553558400,3943.2,3902.52,3924.55,3942.22
5f5c943ba9115d187c3c8e99,1553644800,4054.32,3932.79,3942.22,4045.98
5f5c943ba9115d187c3c8e9a,1553731200,4046.44,4014.69,4045.98,4036.45
5f5c943ba9115d187c3c8e9b,1553817600,4122.89,4031.22,4036.45,4111.38
5f5c943ba9115d187c3c8e9c,1553904000,4146.88,4066.87,4111.38,4118.13
5f5c943ba9115d187c3c8e9d,1553990400,4129.43,4098.79,4118.13,4112.69
5f5c943ba9115d187c3c8e9e,1554076800,4164.33,4082.2,4112.69,4151.32
5f5c943ba9115d187c3c8e9f,1554163200,5104.42,4147.7,4151.32,4906.93
5f5c943ba9115d187c3c8ea0,1554249600,5335.7,4831.59,4906.93,4976.59
5f5c943ba9115d187c3c8ea1,1554336000,5071.98,4799.77,4976.59,4913.36
5f5c943ba9115d187c3c8ea2,1554422400,5074.13,4897.61,4913.36,5047.23
5f5c943ba9115d187c3c8ea3,1554508800,5240.19,4938,5047.23,5057.25
5f5c943ba9115d187c3c8ea4,1554595200,5266.04,5044.28,5057.25,5201.16
5f5c943ba9115d187c3c8ea5,1554681600,5347.88,5141.23,5201.16,5294.09
5f5c943ba9115d187c3c8ea6,1554768000,5294.09,5159.13,5294.09,5201.3
5f5c943ba9115d187c3c8ea7,1554854400,5460.94,5178.61,5201.3,5318.6
